var_provincia;var_sexo;var_tipocontrato;var_grupo_cnae;var_tipojornada;var_antiguedad;salario_bruto_anual_medio;factor_elev
8;mujer;Indefinido;H;Tiempo completo;Más de diez años;29486.14282;6491.81
8;mujer;Indefinido;H;Tiempo completo;Menos de dos años;21226.60556;1914.1
8;mujer;Indefinido;H;Tiempo parcial;De cinco a diez años;16642.21575;1134.67
8;mujer;Indefinido;H;Tiempo parcial;De dos a cinco años;21814.77954;326.04
8;mujer;Indefinido;H;Tiempo parcial;Más de diez años;31088.14314;284.26
8;mujer;Indefinido;H;Tiempo parcial;Menos de dos años;15160.80732;109.75
8;mujer;Indefinido;I;Tiempo completo;De cinco a diez años;20221.23405;6230.91
8;mujer;Indefinido;I;Tiempo completo;De dos a cinco años;21091.34705;3352.25
8;mujer;Indefinido;I;Tiempo completo;Más de diez años;22185.55496;4558.97
8;mujer;Indefinido;I;Tiempo completo;Menos de dos años;20149.29468;6108.98
8;mujer;Indefinido;I;Tiempo parcial;De cinco a diez años;8081.127529;6929.81
8;mujer;Indefinido;I;Tiempo parcial;De dos a cinco años;7944.758889;8452.24
8;mujer;Indefinido;I;Tiempo parcial;Más de diez años;15176.25352;2162.07
8;mujer;Indefinido;I;Tiempo parcial;Menos de dos años;6383.253219;7293.51
8;mujer;Indefinido;J;Tiempo completo;De cinco a diez años;34488.38244;4081.88
8;mujer;Indefinido;J;Tiempo completo;De dos a cinco años;26521.21642;2058.02
8;mujer;Indefinido;J;Tiempo completo;Más de diez años;44585.24931;6331.25
8;mujer;Indefinido;J;Tiempo completo;Menos de dos años;27765.70861;3686.02
8;mujer;Indefinido;J;Tiempo parcial;De cinco a diez años;18309.44465;406.07
8;mujer;Indefinido;J;Tiempo parcial;De dos a cinco años;13460.17213;721.33
8;mujer;Indefinido;J;Tiempo parcial;Más de diez años;18357.39182;281.62
8;mujer;Indefinido;J;Tiempo parcial;Menos de dos años;14262.1424;275.28
8;mujer;Indefinido;K;Tiempo completo;De cinco a diez años;35998.35764;7287.58
8;mujer;Indefinido;K;Tiempo completo;De dos a cinco años;25782.30992;1211.89
8;mujer;Indefinido;K;Tiempo completo;Más de diez años;41801.72963;11213.8
8;mujer;Indefinido;K;Tiempo completo;Menos de dos años;23175.17877;2855.38
8;mujer;Indefinido;K;Tiempo parcial;De cinco a diez años;13405.43752;536.54
8;mujer;Indefinido;K;Tiempo parcial;De dos a cinco años;16458.76119;206.44
8;mujer;Indefinido;K;Tiempo parcial;Más de diez años;19969.78043;610.35
8;mujer;Indefinido;K;Tiempo parcial;Menos de dos años;12335.33492;562.43
8;mujer;Indefinido;L;Tiempo completo;De cinco a diez años;22470.42442;1612.34
8;mujer;Indefinido;L;Tiempo completo;De dos a cinco años;15220.73866;1267.52
8;mujer;Indefinido;L;Tiempo completo;Más de diez años;27141.06988;2211.86
8;mujer;Indefinido;L;Tiempo completo;Menos de dos años;22058.60771;1560.2
8;mujer;Indefinido;L;Tiempo parcial;De cinco a diez años;10305.94157;229.68
8;mujer;Indefinido;L;Tiempo parcial;De dos a cinco años;10615.31707;311.85
8;mujer;Indefinido;L;Tiempo parcial;Más de diez años;4988.158817;323.72
8;mujer;Indefinido;L;Tiempo parcial;Menos de dos años;8261.923217;1096.1
8;mujer;Indefinido;M;Tiempo completo;De cinco a diez años;27298.18351;11923.31
8;mujer;Indefinido;M;Tiempo completo;De dos a cinco años;25029.53317;7371.51
8;mujer;Indefinido;M;Tiempo completo;Más de diez años;31478.02864;10271.88
8;mujer;Indefinido;M;Tiempo completo;Menos de dos años;24227.58154;9543.81
8;mujer;Indefinido;M;Tiempo parcial;De cinco a diez años;11994.27931;2814.01
8;mujer;Indefinido;M;Tiempo parcial;De dos a cinco años;10289.45073;2802.62
8;mujer;Indefinido;M;Tiempo parcial;Más de diez años;15978.04506;1836.38
8;mujer;Indefinido;M;Tiempo parcial;Menos de dos años;9829.484697;2700.98
8;mujer;Indefinido;N;Tiempo completo;De cinco a diez años;22834.92026;10126.51
8;mujer;Indefinido;N;Tiempo completo;De dos a cinco años;23703.25095;5075.62
8;mujer;Indefinido;N;Tiempo completo;Más de diez años;22586.23366;9294.61
8;mujer;Indefinido;N;Tiempo completo;Menos de dos años;22581.76343;7861.05
8;mujer;Indefinido;N;Tiempo parcial;De cinco a diez años;8547.563906;7360.24
8;mujer;Indefinido;N;Tiempo parcial;De dos a cinco años;7794.090118;4381.21
8;mujer;Indefinido;N;Tiempo parcial;Más de diez años;9962.052563;6671.24
8;mujer;Indefinido;N;Tiempo parcial;Menos de dos años;7594.275926;6792.08
8;mujer;Indefinido;O;Tiempo completo;De cinco a diez años;28446.80437;7925.97
8;mujer;Indefinido;O;Tiempo completo;De dos a cinco años;28978.87851;3012.52
8;mujer;Indefinido;O;Tiempo completo;Más de diez años;31842.8794;23651.12
8;mujer;Indefinido;O;Tiempo completo;Menos de dos años;28854.09615;687.74
8;mujer;Indefinido;O;Tiempo parcial;De cinco a diez años;15320.35638;135.13
8;mujer;Indefinido;O;Tiempo parcial;Más de diez años;21302.56668;748.92
8;mujer;Indefinido;O;Tiempo parcial;Menos de dos años;8624.862959;47.18
8;mujer;Indefinido;P;Tiempo completo;De cinco a diez años;28796.29321;8051.59
8;mujer;Indefinido;P;Tiempo completo;De dos a cinco años;23719.45177;4157.18
8;mujer;Indefinido;P;Tiempo completo;Más de diez años;31772.04067;19161.78
8;mujer;Indefinido;P;Tiempo completo;Menos de dos años;17654.34434;3018.95
8;mujer;Indefinido;P;Tiempo parcial;De cinco a diez años;12333.48832;6027.54
8;mujer;Indefinido;P;Tiempo parcial;De dos a cinco años;10307.19766;4476.44
8;mujer;Indefinido;P;Tiempo parcial;Más de diez años;22491.06251;7664.3
8;mujer;Indefinido;P;Tiempo parcial;Menos de dos años;10369.22831;7138.23
8;mujer;Indefinido;Q;Tiempo completo;De cinco a diez años;25169.30344;19349.19
8;mujer;Indefinido;Q;Tiempo completo;De dos a cinco años;23393.79407;11096.96
8;mujer;Indefinido;Q;Tiempo completo;Más de diez años;29397.28123;35224.69
8;mujer;Indefinido;Q;Tiempo completo;Menos de dos años;25547.82334;6801.02
8;mujer;Indefinido;Q;Tiempo parcial;De cinco a diez años;14556.96463;8804.16
8;mujer;Indefinido;Q;Tiempo parcial;De dos a cinco años;12610.11618;5464.41
8;mujer;Indefinido;Q;Tiempo parcial;Más de diez años;16572.25069;5291.98
8;mujer;Indefinido;Q;Tiempo parcial;Menos de dos años;11389.29434;4514.79
8;mujer;Indefinido;R;Tiempo completo;De cinco a diez años;22479.22555;2025.04
8;mujer;Indefinido;R;Tiempo completo;De dos a cinco años;17669.36331;1132.08
8;mujer;Indefinido;R;Tiempo completo;Más de diez años;30350.16101;2231.13
8;mujer;Indefinido;R;Tiempo completo;Menos de dos años;22338.46347;631.48
8;mujer;Indefinido;R;Tiempo parcial;De cinco a diez años;10759.73801;2453.12
8;mujer;Indefinido;R;Tiempo parcial;De dos a cinco años;7571.35962;1277.51
8;mujer;Indefinido;R;Tiempo parcial;Más de diez años;12238.3237;854.34
8;mujer;Indefinido;R;Tiempo parcial;Menos de dos años;6632.87133;2632.88
8;mujer;Indefinido;S;Tiempo completo;De cinco a diez años;20044.79869;4094.34
8;mujer;Indefinido;S;Tiempo completo;De dos a cinco años;17983.10192;3045.47
8;mujer;Indefinido;S;Tiempo completo;Más de diez años;24520.68433;4662.95
8;mujer;Indefinido;S;Tiempo completo;Menos de dos años;13297.67058;3150.56
8;mujer;Indefinido;S;Tiempo parcial;De cinco a diez años;9207.787286;2757.48
8;mujer;Indefinido;S;Tiempo parcial;De dos a cinco años;8164.752295;1988.26
8;mujer;Indefinido;S;Tiempo parcial;Más de diez años;10893.57742;1704.15
8;mujer;Indefinido;S;Tiempo parcial;Menos de dos años;8298.883735;3692.32
8;mujer;Temporal;C;Tiempo completo;De cinco a diez años;14441.82327;25.89
8;mujer;Temporal;C;Tiempo completo;De dos a cinco años;17717.76072;187.3
8;mujer;Temporal;C;Tiempo completo;Más de diez años;24944.4;25.86
8;mujer;Temporal;C;Tiempo completo;Menos de dos años;19164.21443;3572.95
8;mujer;Temporal;C;Tiempo parcial;De cinco a diez años;2358.72;201.33
8;mujer;Temporal;C;Tiempo parcial;De dos a cinco años;8634.21004;74.19
8;mujer;Temporal;C;Tiempo parcial;Más de diez años;7818.937418;802.61
8;mujer;Temporal;C;Tiempo parcial;Menos de dos años;9671.681844;1463.98
8;mujer;Temporal;D;Tiempo completo;Menos de dos años;16414.16857;67.28
8;mujer;Temporal;D;Tiempo parcial;Menos de dos años;13292.78494;16.73
8;mujer;Temporal;E;Tiempo completo;De cinco a diez años;13397.16;9.09
8;mujer;Temporal;E;Tiempo completo;Más de diez años;32298.03;24.33
8;mujer;Temporal;E;Tiempo completo;Menos de dos años;20999.49347;258.07
8;mujer;Temporal;E;Tiempo parcial;De cinco a diez años;7325;11.09
8;mujer;Temporal;E;Tiempo parcial;De dos a cinco años;10418.25883;64
8;mujer;Temporal;E;Tiempo parcial;Más de diez años;12009.71506;42.5
8;mujer;Temporal;E;Tiempo parcial;Menos de dos años;17772.99688;98.53
8;mujer;Temporal;F;Tiempo completo;Más de diez años;36515.14;31.83
8;mujer;Temporal;F;Tiempo completo;Menos de dos años;27427.64689;200.66
8;mujer;Temporal;F;Tiempo parcial;Menos de dos años;3280.76;23.73
8;mujer;Temporal;G;Tiempo completo;Más de diez años;33787.36;20.8
8;mujer;Temporal;G;Tiempo completo;Menos de dos años;17010.44408;7807.83
8;mujer;Temporal;G;Tiempo parcial;Más de diez años;5158.24;187.07
8;mujer;Temporal;G;Tiempo parcial;Menos de dos años;7853.560624;15424.9
8;mujer;Temporal;H;Tiempo completo;De cinco a diez años;28195.64;51.54
8;mujer;Temporal;H;Tiempo completo;De dos a cinco años;33370.27;31.7
8;mujer;Temporal;H;Tiempo completo;Menos de dos años;19098.27519;1420.57
8;mujer;Temporal;H;Tiempo parcial;De cinco a diez años;3970.972443;235
8;mujer;Temporal;H;Tiempo parcial;De dos a cinco años;6601.53;31.7
8;mujer;Temporal;H;Tiempo parcial;Menos de dos años;5083.770751;709.05
8;mujer;Temporal;I;Tiempo completo;De dos a cinco años;15199.91;19.41
8;mujer;Temporal;I;Tiempo completo;Más de diez años;20496.22;58.8
8;mujer;Temporal;I;Tiempo completo;Menos de dos años;17230.62924;2415.24
8;mujer;Temporal;I;Tiempo parcial;De dos a cinco años;2265.84;58.8
8;mujer;Temporal;I;Tiempo parcial;Más de diez años;2654.919232;75.02
8;mujer;Temporal;I;Tiempo parcial;Menos de dos años;6078.321858;15517.77
8;mujer;Temporal;J;Tiempo completo;De dos a cinco años;17076.86845;45.98
8;mujer;Temporal;J;Tiempo completo;Menos de dos años;17227.7846;1587.39
8;mujer;Temporal;J;Tiempo parcial;De cinco a diez años;2372.43;69.02
8;mujer;Temporal;J;Tiempo parcial;De dos a cinco años;10200.50759;10.31
8;mujer;Temporal;J;Tiempo parcial;Más de diez años;9379.77;13.78
8;mujer;Temporal;J;Tiempo parcial;Menos de dos años;10044.4997;1037.51
8;mujer;Temporal;K;Tiempo completo;Menos de dos años;19996.6319;732.25
8;mujer;Temporal;K;Tiempo parcial;Más de diez años;6804.051808;73.95
8;mujer;Temporal;K;Tiempo parcial;Menos de dos años;7189.933706;205.09
8;mujer;Temporal;L;Tiempo completo;Menos de dos años;14519.7307;331.88
8;mujer;Temporal;L;Tiempo parcial;Menos de dos años;6326.944196;256.43
8;mujer;Temporal;M;Tiempo completo;De cinco a diez años;33344.45342;199.61
8;mujer;Temporal;M;Tiempo completo;De dos a cinco años;21368.36659;615.69
8;mujer;Temporal;M;Tiempo completo;Menos de dos años;19871.7464;5364.75
8;mujer;Temporal;M;Tiempo parcial;De cinco a diez años;12530.52423;71.65
8;mujer;Temporal;M;Tiempo parcial;De dos a cinco años;13085.74232;256.27
8;mujer;Temporal;M;Tiempo parcial;Más de diez años;3599.58;35.82
8;mujer;Temporal;M;Tiempo parcial;Menos de dos años;7424.556533;2754.92
8;mujer;Temporal;N;Tiempo completo;De cinco a diez años;13229.92337;405.46
8;mujer;Temporal;N;Tiempo completo;De dos a cinco años;15544.85626;409.85
8;mujer;Temporal;N;Tiempo completo;Más de diez años;17160.51447;229.4
8;mujer;Temporal;N;Tiempo completo;Menos de dos años;17901.75861;7257.3
8;mujer;Temporal;N;Tiempo parcial;De cinco a diez años;8484.395727;1029.77
8;mujer;Temporal;N;Tiempo parcial;De dos a cinco años;8906.782069;1062.46
8;mujer;Temporal;N;Tiempo parcial;Más de diez años;4810.710263;166.81
8;mujer;Temporal;N;Tiempo parcial;Menos de dos años;7886.901817;9692.14
8;mujer;Temporal;O;Tiempo completo;De cinco a diez años;24684.30481;2766.85
8;mujer;Temporal;O;Tiempo completo;De dos a cinco años;26412.90747;2069.1
8;mujer;Temporal;O;Tiempo completo;Más de diez años;29699.39552;749.11
8;mujer;Temporal;O;Tiempo completo;Menos de dos años;23618.01529;1971.1
8;mujer;Temporal;O;Tiempo parcial;De cinco a diez años;15571.25797;831.07
8;mujer;Temporal;O;Tiempo parcial;De dos a cinco años;14547.10061;810.85
8;mujer;Temporal;O;Tiempo parcial;Más de diez años;13749.52546;1019.77
8;mujer;Temporal;O;Tiempo parcial;Menos de dos años;10895.92489;1327.72
8;mujer;Temporal;P;Tiempo completo;De cinco a diez años;26047.21374;3478.23
8;mujer;Temporal;P;Tiempo completo;De dos a cinco años;25914.2925;1194.2
8;mujer;Temporal;P;Tiempo completo;Más de diez años;32330.99951;1378.04
8;mujer;Temporal;P;Tiempo completo;Menos de dos años;15866.33559;2558.76
8;mujer;Temporal;P;Tiempo parcial;De cinco a diez años;10474.82632;696.8
8;mujer;Temporal;P;Tiempo parcial;De dos a cinco años;15684.1819;1472.21
8;mujer;Temporal;P;Tiempo parcial;Más de diez años;10508.88509;1875.58
8;mujer;Temporal;P;Tiempo parcial;Menos de dos años;8997.797293;6009.78
8;mujer;Temporal;Q;Tiempo completo;De cinco a diez años;27808.91118;3344.45
8;mujer;Temporal;Q;Tiempo completo;De dos a cinco años;27794.0793;2281.58
8;mujer;Temporal;Q;Tiempo completo;Más de diez años;25797.5985;2418.49
8;mujer;Temporal;Q;Tiempo completo;Menos de dos años;21607.63045;6382.65
8;mujer;Temporal;Q;Tiempo parcial;De cinco a diez años;14690.6716;1214.1
8;mujer;Temporal;Q;Tiempo parcial;De dos a cinco años;18909.57401;944.72
8;mujer;Temporal;Q;Tiempo parcial;Más de diez años;8096.198084;752.73
8;mujer;Temporal;Q;Tiempo parcial;Menos de dos años;10934.02834;6783.37
8;mujer;Temporal;R;Tiempo completo;De cinco a diez años;28870.90837;134.97
8;mujer;Temporal;R;Tiempo completo;De dos a cinco años;39748.53326;132.55
8;mujer;Temporal;R;Tiempo completo;Más de diez años;34293.6543;26.19
8;mujer;Temporal;R;Tiempo completo;Menos de dos años;18376.86793;464.45
8;mujer;Temporal;R;Tiempo parcial;De cinco a diez años;1784.95;8.62
8;mujer;Temporal;R;Tiempo parcial;De dos a cinco años;10333.21628;191.63
8;mujer;Temporal;R;Tiempo parcial;Más de diez años;5978.654576;58.09
8;mujer;Temporal;R;Tiempo parcial;Menos de dos años;6043.847662;2021.59
8;mujer;Temporal;S;Tiempo completo;De cinco a diez años;20116.23236;29.22
8;mujer;Temporal;S;Tiempo completo;De dos a cinco años;30740.13;29.72
8;mujer;Temporal;S;Tiempo completo;Menos de dos años;16614.32232;890.18
8;mujer;Temporal;S;Tiempo parcial;De dos a cinco años;28997.52;35.09
8;mujer;Temporal;S;Tiempo parcial;Más de diez años;11950.06;35.09
8;mujer;Temporal;S;Tiempo parcial;Menos de dos años;8167.494355;1778.15
9;hombre;Indefinido;B;Tiempo completo;De cinco a diez años;37719.34389;16.2
9;hombre;Indefinido;B;Tiempo completo;De dos a cinco años;36644.61179;79.23
9;hombre;Indefinido;B;Tiempo completo;Más de diez años;41204.23996;119.76
9;hombre;Indefinido;B;Tiempo completo;Menos de dos años;20130.24;42.25
9;hombre;Indefinido;B;Tiempo parcial;De cinco a diez años;69418.88;6.5
9;hombre;Indefinido;B;Tiempo parcial;Menos de dos años;19295.91994;42.25
9;hombre;Indefinido;C;Tiempo completo;De cinco a diez años;28543.8223;4319.29
9;hombre;Indefinido;C;Tiempo completo;De dos a cinco años;28379.04965;1771.49
9;hombre;Indefinido;C;Tiempo completo;Más de diez años;35403.10676;9176.22
9;hombre;Indefinido;C;Tiempo completo;Menos de dos años;23485.59342;1963.36
9;hombre;Indefinido;C;Tiempo parcial;De cinco a diez años;13990.18144;157.6
9;hombre;Indefinido;C;Tiempo parcial;De dos a cinco años;14554.59;17.52
9;hombre;Indefinido;C;Tiempo parcial;Más de diez años;15649.14081;143.97
9;hombre;Indefinido;C;Tiempo parcial;Menos de dos años;9472.5;26.67
9;hombre;Indefinido;D;Tiempo completo;De cinco a diez años;37053.45284;99.2
9;hombre;Indefinido;D;Tiempo completo;De dos a cinco años;21392.415;57.2
9;hombre;Indefinido;D;Tiempo completo;Más de diez años;83070.61914;93
9;hombre;Indefinido;E;Tiempo completo;De cinco a diez años;21776.04174;261.76
9;hombre;Indefinido;E;Tiempo completo;De dos a cinco años;17889.26458;187.19
9;hombre;Indefinido;E;Tiempo completo;Más de diez años;24816.06827;272.44
9;hombre;Indefinido;E;Tiempo completo;Menos de dos años;23804.77089;26.71
9;hombre;Indefinido;F;Tiempo completo;De cinco a diez años;22572.60111;1149
9;hombre;Indefinido;F;Tiempo completo;De dos a cinco años;20648.88269;48.14
9;hombre;Indefinido;F;Tiempo completo;Más de diez años;25546.77945;846.75
9;hombre;Indefinido;F;Tiempo completo;Menos de dos años;19155.23;162.24
9;hombre;Indefinido;F;Tiempo parcial;Menos de dos años;10558.90192;254.1
9;hombre;Indefinido;G;Tiempo completo;De cinco a diez años;23473.30314;1057.58
9;hombre;Indefinido;G;Tiempo completo;De dos a cinco años;15890.79694;1656.03
9;hombre;Indefinido;G;Tiempo completo;Más de diez años;24044.94514;1723
9;hombre;Indefinido;G;Tiempo completo;Menos de dos años;16964.31141;776.36
9;hombre;Indefinido;H;Tiempo completo;De cinco a diez años;16370.71002;293.01
9;hombre;Indefinido;H;Tiempo completo;De dos a cinco años;40208.11;15.45
9;hombre;Indefinido;H;Tiempo completo;Más de diez años;39265.41567;1148.76
9;hombre;Indefinido;H;Tiempo completo;Menos de dos años;19947.94297;1243.84
9;hombre;Indefinido;H;Tiempo parcial;Más de diez años;14433.98377;14.79
9;hombre;Indefinido;I;Tiempo completo;De dos a cinco años;17577.70746;664.06
9;hombre;Indefinido;I;Tiempo completo;Más de diez años;20113.65999;287.17
9;hombre;Indefinido;I;Tiempo completo;Menos de dos años;12855.25393;428.86
9;hombre;Indefinido;J;Tiempo completo;De cinco a diez años;24372.72228;48.68
9;hombre;Indefinido;J;Tiempo completo;De dos a cinco años;16189.10642;54.5
9;hombre;Indefinido;J;Tiempo completo;Más de diez años;16400.06;22
9;hombre;Indefinido;J;Tiempo completo;Menos de dos años;13423.19372;45.35
9;hombre;Indefinido;J;Tiempo parcial;De cinco a diez años;11949.52;5.98
9;hombre;Indefinido;J;Tiempo parcial;De dos a cinco años;11349.26291;24
9;hombre;Indefinido;K;Tiempo completo;De cinco a diez años;42982.53214;120
9;hombre;Indefinido;K;Tiempo completo;Más de diez años;46042.93445;468.92
9;hombre;Indefinido;K;Tiempo completo;Menos de dos años;14914.18872;81.5
9;hombre;Indefinido;L;Tiempo completo;Más de diez años;25449.2;5.57
9;hombre;Indefinido;L;Tiempo completo;Menos de dos años;16360.72;26.25
9;hombre;Indefinido;M;Tiempo completo;De cinco a diez años;40808.38745;135.29
9;hombre;Indefinido;M;Tiempo completo;De dos a cinco años;27847.63678;329.7
9;hombre;Indefinido;M;Tiempo completo;Más de diez años;38289.68653;553.64
9;hombre;Indefinido;M;Tiempo completo;Menos de dos años;30377.70598;45.75
9;hombre;Indefinido;M;Tiempo parcial;De cinco a diez años;4027.68;29.94
9;hombre;Indefinido;M;Tiempo parcial;Menos de dos años;8363.08254;5.5
9;hombre;Indefinido;N;Tiempo completo;De cinco a diez años;18764.03404;1008.41
9;hombre;Indefinido;N;Tiempo completo;De dos a cinco años;26397.11;19.45
9;hombre;Indefinido;N;Tiempo completo;Más de diez años;32924.65534;409.78
9;hombre;Indefinido;N;Tiempo completo;Menos de dos años;22815.701;86.46
9;hombre;Indefinido;N;Tiempo parcial;De cinco a diez años;1987.74;43.84
9;hombre;Indefinido;N;Tiempo parcial;Menos de dos años;4712.166448;31.48
9;hombre;Indefinido;O;Tiempo completo;De cinco a diez años;35319.15132;1234.88
9;hombre;Indefinido;O;Tiempo completo;Más de diez años;26710.62316;1064.24
9;hombre;Indefinido;P;Tiempo completo;De cinco a diez años;22884.03;550.8
9;hombre;Indefinido;P;Tiempo completo;De dos a cinco años;13103.67;158.05
